price,bedroom,bathroom,area_sqft,country,city,address,property_type,purpose,furnishing,completion_status,handover,project_name,bedrooms,bathrooms,handover_quarter,handover_year
13860000.0,5 beds,7 baths,11254.0,UAE,Dubai,The Oasis by Emaar,Villa,Sale,Furnished,Off Plan,Q4 2026,Seaside by Prestige One,5.0,7.0,Q4,2026
43380800.0,5 beds,5 baths,7707.0,UAE,Dubai,Palm Jumeirah,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Como Residences,5.0,5.0,Q1,2027
850000.0,1 bed,2 baths,689.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off Plan,Q2 2027,ELM at Park Five,1.0,2.0,Q2,2027
1026000.0,1 bed,2 baths,802.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off Plan,Q3 2027,Legado by Prescott,1.0,2.0,Q3,2027
6349940.0,2 beds,2 baths,1716.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Sobha Seahaven Tower B & C,2.0,2.0,Q4,2026
2600000.0,2 beds,4 baths,1877.0,UAE,Dubai,DIFC,Apartment,Sale,Furnished,Ready,Q4 2026,Park Towers,2.0,4.0,Q4,2026
12000000.0,3 beds,"13,000 sqft",1877.0,UAE,Dubai,Al Barsha,Apartment,Sale,Unfurnished,Ready,Q4 2026,Al Barsha 2,3.0,13.0,Q4,2026
145000000.0,7 beds,9 baths,16465.0,UAE,Dubai,Palm Jumeirah,Villa,Sale,Unfurnished,Ready,Q4 2026,Al Barsha 2,7.0,9.0,Q4,2026
762000.0,Studio,1 bath,319.0,UAE,Dubai,Al Satwa,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Stamn One,0.0,1.0,Q4,2026
1890000.0,3 beds,4 baths,2010.0,UAE,Dubai,Dubailand,Townhouse,Sale,Furnished,Off Plan,Q4 2027,Taormina Village 1,3.0,4.0,Q4,2027
9200000.0,5 beds,6 baths,5499.0,UAE,Dubai,DAMAC Hills,Villa,Sale,Unfurnished,Ready,Q4 2027,Trump Estates,5.0,6.0,Q4,2027
1290500.0,1 bed,2 baths,615.0,UAE,Dubai,Al Satwa,Apartment,Sale,Furnished,Off Plan,Q4 2026,Stamn One,1.0,2.0,Q4,2026
1550000.0,3 beds,3 baths,1802.0,UAE,Dubai,DAMAC Hills 2 (Akoya by DAMAC),Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa,3.0,3.0,Q4,2026
2150000.0,1 bed,1 bath,742.0,UAE,Dubai,Za'abeel,Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa,1.0,1.0,Q4,2026
1650000.0,1 bed,2 baths,869.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q4 2026,Mimosa,1.0,2.0,Q4,2026
1050000.0,1 bed,1 bath,692.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa,1.0,1.0,Q4,2026
2350000.0,1 bed,2 baths,1036.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2026,Mimosa,1.0,2.0,Q4,2026
3000000.0,2 beds,3 baths,1467.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Ready,Q4 2026,Barcelo Residences,2.0,3.0,Q4,2026
610000.0,Studio,1 bath,512.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2026,Spirit Tower,0.0,1.0,Q4,2026
1684369.0,3 beds,4 baths,1265.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Palatium Residences,3.0,4.0,Q1,2026
1169369.0,1 bed,2 baths,809.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Palatium Residences,1.0,2.0,Q1,2026
953369.0,1 bed,1 bath,740.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q1 2026,Palatium Residences,1.0,1.0,Q1,2026
1000000.0,1 bed,1 bath,631.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2026,Palatium Residences,1.0,1.0,Q1,2026
1585000.0,1 bed,1 bath,690.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q1 2026,Orchid,1.0,1.0,Q1,2026
5500000.0,3 beds,4 baths,1828.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,The Cove II Building 7,3.0,4.0,Q4,2026
790000.0,Studio,1 bath,405.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q2 2027,One Park Central,0.0,1.0,Q2,2027
6000000.0,3 beds,4 baths,2310.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2027,One Park Central,3.0,4.0,Q2,2027
3650000.0,2 beds,2 baths,1170.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,One Park Central,2.0,2.0,Q2,2027
2300000.0,1 bed,2 baths,1060.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,One Park Central,1.0,2.0,Q2,2027
1400000.0,1 bed,2 baths,518.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q2 2027,Hartland Waves,1.0,2.0,Q2,2027
888888.0,1 bed,1 bath,794.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Off Plan,Q4 2025,Neva Residences,1.0,1.0,Q4,2025
1230000.0,1 bed,1 bath,689.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Neva Residences,1.0,1.0,Q4,2025
953755.0,1 bed,1 bath,690.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Furnished,Ready,Q4 2025,Neva Residences,1.0,1.0,Q4,2025
989999.0,1 bed,1 bath,577.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Neva Residences,1.0,1.0,Q4,2025
800000.0,Studio,1 bath,403.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q4 2025,Neva Residences,0.0,1.0,Q4,2025
2100000.0,3 beds,3 baths,1765.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Ready,Q4 2025,The Zen,3.0,3.0,Q4,2025
1730000.0,1 bed,2 baths,1128.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q2 2025,Marina Living,1.0,2.0,Q2,2025
2990000.0,2 beds,2 baths,1386.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Furnished,Ready,Q2 2025,Orra Harbour Residences,2.0,2.0,Q2,2025
12000000.0,3 beds,"13,000 sqft",1386.0,UAE,Dubai,Al Barsha,Apartment,Sale,Unfurnished,Ready,Q2 2025,Al Barsha 2,3.0,13.0,Q2,2025
145000000.0,7 beds,9 baths,16465.0,UAE,Dubai,Palm Jumeirah,Villa,Sale,Unfurnished,Ready,Q2 2025,Al Barsha 2,7.0,9.0,Q2,2025
6250000.0,3 beds,4 baths,3014.0,UAE,Dubai,Dubai Creek Harbour,Townhouse,Sale,Unfurnished,Off Plan,Q3 2027,Creek Waters,3.0,4.0,Q3,2027
2100000.0,1 bed,1 bath,796.0,UAE,Dubai,Mina Rashid,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,The Community - Sports Arena,1.0,1.0,Q4,2027
1724888.0,2 beds,3 baths,1527.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,The Community - Sports Arena,2.0,3.0,Q4,2027
910000.0,1 bed,2 baths,770.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Coventry Gardens,1.0,2.0,Q1,2027
770000.0,1 bed,2 baths,714.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Coventry Gardens,1.0,2.0,Q1,2027
875843.0,1 bed,2 baths,694.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Coventry Gardens,1.0,2.0,Q1,2027
1223100.0,2 beds,3 baths,1037.0,UAE,Dubai,Majan,Apartment,Sale,Furnished,Off Plan,Q2 2027,Samana Barari Views,2.0,3.0,Q2,2027
1506600.0,2 beds,3 baths,1194.0,UAE,Dubai,Majan,Apartment,Sale,Furnished,Off Plan,Q2 2027,Samana Barari Views,2.0,3.0,Q2,2027
820497.0,1 bed,2 baths,798.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Samana IVY Gardens 2,1.0,2.0,Q4,2027
1483335.0,1 bed,2 baths,811.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Sky Livings by Peace Homes,1.0,2.0,Q4,2026
666915.0,Studio,1 bath,456.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Furnished,Off Plan,Q1 2027,Cove Edition Residence 4 by Imtiaz,0.0,1.0,Q1,2027
909792.0,1 bed,2 baths,740.0,UAE,Dubai,Majan,Apartment,Sale,Unfurnished,Off Plan,Q2 2027,Samana Barari Views,1.0,2.0,Q2,2027
1178550.0,2 beds,3 baths,1172.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Furnished,Off Plan,Q4 2027,Samana IVY Gardens 2,2.0,3.0,Q4,2027
550000.0,Studio,1 bath,700.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Furnished,Ready,Q4 2027,Desert Sun,0.0,1.0,Q4,2027
1250000.0,2 beds,3 baths,1079.0,UAE,Dubai,Majan,Apartment,Sale,Unfurnished,Off Plan,Q2 2027,Samana Barari Views,2.0,3.0,Q2,2027
1040000.0,1 bed,2 baths,797.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Off Plan,Q4 2025,99 Park Place,1.0,2.0,Q4,2025
13900000.0,3 beds,4 baths,2506.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Furnished,Ready,Q2 2027,Opera Grand,3.0,4.0,Q2,2027
610000.0,1 bed,1 bath,688.0,UAE,Dubai,Jebel Ali,Apartment,Sale,Furnished,Ready,Q1 2026,Binghatti Hillviews,1.0,1.0,Q1,2026
950000.0,1 bed,2 baths,633.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2026,Binghatti Hillviews,1.0,2.0,Q1,2026
960000.0,1 bed,2 baths,634.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower,1.0,2.0,Q2,2027
2950000.0,2 beds,3 baths,1447.0,UAE,Dubai,Jumeirah Beach Residence (JBR),Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower,2.0,3.0,Q2,2027
2850000.0,2 beds,2 baths,1236.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower,2.0,2.0,Q2,2027
1600000.0,1 bed,2 baths,946.0,UAE,Dubai,Business Bay,Apartment,Sale,Furnished,Ready,Q2 2027,Forest City Tower,1.0,2.0,Q2,2027
820000.0,Studio,1 bath,482.0,UAE,Dubai,Meydan City,Apartment,Sale,Unfurnished,Ready,Q2 2027,Forest City Tower,0.0,1.0,Q2,2027
1746150.0,2 beds,3 baths,1393.0,UAE,Dubai,Al Furjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2025,Equiti Garden,2.0,3.0,Q4,2025
1535000.0,2 beds,3 baths,1164.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Samana Resorts 2,2.0,3.0,Q2,2028
4950000.0,3 beds,4 baths,2785.0,UAE,Dubai,Dubai Hills Estate,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts 2,3.0,4.0,Q2,2028
1487000.0,2 beds,3 baths,1262.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Samana Lake Views 2,2.0,3.0,Q4,2027
1238000.0,1 bed,2 baths,790.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Samana Lake Views 2,1.0,2.0,Q4,2027
1124000.0,1 bed,2 baths,919.0,UAE,Dubai,Dubai Production City (IMPZ),Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Samana Resorts,1.0,2.0,Q2,2028
710000.0,1 bed,2 baths,861.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts,1.0,2.0,Q2,2028
470000.0,Studio,1 bath,430.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Furnished,Ready,Q2 2028,Samana Resorts,0.0,1.0,Q2,2028
1800000.0,1 bed,2 baths,767.0,UAE,Dubai,Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q2 2028,District One,1.0,2.0,Q2,2028
1793100.0,2 beds,3 baths,1544.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,2.0,3.0,Q4,2027
22500000.0,6 beds,8 baths,8453.0,UAE,Dubai,Mohammed Bin Rashid City,Villa,Sale,Unfurnished,Off Plan,Q3 2026,Forest City Tower,6.0,8.0,Q3,2026
1700000.0,1 bed,1 bath,773.0,UAE,Dubai,Mina Rashid,Apartment,Sale,Unfurnished,Off Plan,Q1 2027,Sunridge,1.0,1.0,Q1,2027
3600000.0,4 beds,5 baths,3400.0,UAE,Dubai,Arabian Ranches 3,Villa,Sale,Unfurnished,Off Plan,Q2 2026,Raya,4.0,5.0,Q2,2026
2475000.0,3 beds,4 baths,1960.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q3 2027,Nima,3.0,4.0,Q3,2027
3250000.0,4 beds,5 baths,3067.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Orania,4.0,5.0,Q4,2025
3450000.0,3 beds,4 baths,1564.0,UAE,Dubai,Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q4 2025,Ruba,3.0,4.0,Q4,2025
8750000.0,3 beds,4 baths,1865.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Ready,Q4 2025,Ruba,3.0,4.0,Q4,2025
2800000.0,2 beds,3 baths,1089.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q4 2025,Ruba,2.0,3.0,Q4,2025
2750000.0,2 beds,3 baths,1089.0,UAE,Dubai,Dubai Creek Harbour,Apartment,Sale,Unfurnished,Ready,Q2 2028,Samana Resorts,2.0,3.0,Q2,2028
4500000.0,2 beds,3 baths,1409.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,St. Regis Residences Tower 2,2.0,3.0,Q4,2026
16450000.0,5 beds,6 baths,8609.0,UAE,Dubai,The Oasis by Emaar,Villa,Sale,Unfurnished,Off Plan,Q4 2027,Palmiera,5.0,6.0,Q4,2027
16500000.0,5 beds,6 baths,8611.0,UAE,Dubai,The Oasis by Emaar,Villa,Sale,Unfurnished,Off Plan,Q4 2027,Palmiera,5.0,6.0,Q4,2027
3850000.0,4 beds,5 baths,2463.0,UAE,Dubai,Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q4 2027,Joy,4.0,5.0,Q4,2027
4950000.0,2 beds,3 baths,1083.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2022,Vida Dubai Mall Tower 2,2.0,3.0,Q4,2022
1700000.0,2 beds,2 baths,1644.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2022,Vida Dubai Mall Tower 2,2.0,2.0,Q4,2022
3900000.0,4 beds,5 baths,3442.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q1 2027,Rivana,4.0,5.0,Q1,2027
11300000.0,4 beds,5 baths,10188.0,UAE,Dubai,The Oasis by Emaar,Villa,Sale,Unfurnished,Off Plan,Q4 2027,Palmiera,4.0,5.0,Q4,2027
710000.0,1 bed,2 baths,861.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Furnished,Ready,Q4 2027,Palmiera,1.0,2.0,Q4,2027
2500000.0,3 beds,4 baths,1906.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q4 2025,Orania,3.0,4.0,Q4,2025
2800000.0,3 beds,4 baths,1384.0,UAE,Dubai,Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q4 2025,Sun,3.0,4.0,Q4,2025
2350000.0,4 beds,5 baths,2319.0,UAE,Dubai,Dubailand,Townhouse,Sale,Unfurnished,Off Plan,Q1 2028,DAMAC Sun City,4.0,5.0,Q1,2028
7250000.0,4 beds,5 baths,8592.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q3 2026,Farm Gardens,4.0,5.0,Q3,2026
3500000.0,3 beds,3 baths,2556.0,UAE,Dubai,Reem,Townhouse,Sale,Unfurnished,Ready,Q3 2026,Farm Gardens,3.0,3.0,Q3,2026
470000.0,Studio,1 bath,430.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Furnished,Ready,Q3 2026,Farm Gardens,0.0,1.0,Q3,2026
1800000.0,1 bed,2 baths,767.0,UAE,Dubai,Mohammed Bin Rashid City,Apartment,Sale,Unfurnished,Ready,Q3 2026,District One,1.0,2.0,Q3,2026
3950000.0,2 beds,2 baths,1247.0,UAE,Dubai,Downtown Dubai,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,St. Regis The Residences Tower 1,2.0,2.0,Q4,2026
1957000.0,1 bed,1 bath,877.0,UAE,Dubai,Dubai Islands,Apartment,Sale,Unfurnished,Off Plan,Q2 2028,Bay Grove Residences C Building 10,1.0,1.0,Q2,2028
599999.0,1 bed,1 bath,862.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q2 2028,Bay Grove Residences C Building 10,1.0,1.0,Q2,2028
2625000.0,3 beds,4 baths,1873.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q3 2026,Talia,3.0,4.0,Q3,2026
1788000.0,2 beds,3 baths,1389.0,UAE,Dubai,Mirdif,Apartment,Sale,Unfurnished,Ready,Q3 2026,Talia,2.0,3.0,Q3,2026
1772250.0,2 beds,3 baths,1544.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,2.0,3.0,Q4,2027
1206000.0,1 bed,2 baths,835.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,1.0,2.0,Q4,2027
1459500.0,1 bed,2 baths,1325.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,1.0,2.0,Q4,2027
900000.0,1 bed,2 baths,861.0,UAE,Dubai,Dubai Sports City,Apartment,Sale,Unfurnished,Ready,Q4 2027,The Medalist,1.0,2.0,Q4,2027
1407375.0,1 bed,2 baths,1159.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,1.0,2.0,Q4,2027
3300000.0,1 bed,2 baths,1542.0,UAE,Dubai,Sobha Hartland,Apartment,Sale,Unfurnished,Ready,Q4 2027,Parkside Boulevard by Tabeer,1.0,2.0,Q4,2027
4300000.0,4 beds,4 baths,2749.0,UAE,Dubai,Dubai South,Villa,Sale,Unfurnished,Off Plan,Q2 2028,Hills Park,4.0,4.0,Q2,2028
3455000.0,3 beds,4 baths,1564.0,UAE,Dubai,Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q2 2028,Ruba,3.0,4.0,Q2,2028
3900000.0,4 beds,5 baths,2463.0,UAE,Dubai,Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q2 2028,Joy,4.0,5.0,Q2,2028
3800000.0,4 beds,4 baths,2772.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q4 2022,Nara,4.0,4.0,Q4,2022
1700000.0,2 beds,2 baths,1644.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Ready,Q4 2028,Nara,2.0,2.0,Q4,2028
3500000.0,4 beds,4 baths,2772.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Ready,Q1 2028,Nara,4.0,4.0,Q1,2028
3200000.0,3 beds,4 baths,2238.0,UAE,Dubai,Arabian Ranches 3,Villa,Sale,Unfurnished,Ready,Q2 2028,Bliss,3.0,4.0,Q2,2028
5750000.0,3 beds,3 baths,1806.0,UAE,Dubai,Za'abeel,Apartment,Sale,Unfurnished,Ready,Q1 2027,Lillia,3.0,3.0,Q1,2027
2700000.0,3 beds,4 baths,2090.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Talia,3.0,4.0,Q3,2027
3200000.0,4 beds,5 baths,3067.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Orania,4.0,5.0,Q4,2025
3550000.0,4 beds,5 baths,2848.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Orania,4.0,5.0,Q4,2025
2550000.0,3 beds,4 baths,2234.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q3 2027,Nima,3.0,4.0,Q3,2027
3750000.0,2 beds,2 baths,1136.0,UAE,Dubai,Dubai Marina,Apartment,Sale,Unfurnished,Off Plan,Q4 2026,Marina Shores,2.0,2.0,Q4,2026
3150000.0,4 beds,5 baths,2683.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q3 2027,Nima,4.0,5.0,Q3,2027
3050000.0,4 beds,5 baths,2976.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Off Plan,Q1 2027,Lillia,4.0,5.0,Q1,2027
2350000.0,3 beds,4 baths,1906.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Orania,3.0,4.0,Q4,2025
3400000.0,4 beds,5 baths,4199.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q4 2025,Orania,4.0,5.0,Q4,2025
2800000.0,3 beds,4 baths,2377.0,UAE,Dubai,The Valley by Emaar,Townhouse,Sale,Unfurnished,Off Plan,Q3 2027,Nima,3.0,4.0,Q3,2027
1164800.0,1 bed,2 baths,850.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,1.0,2.0,Q4,2027
3800000.0,4 beds,6 baths,4200.0,UAE,Dubai,Jumeirah Village Circle (JVC),Townhouse,Sale,Unfurnished,Ready,Q4 2027,Parkside Boulevard by Tabeer,4.0,6.0,Q4,2027
1256212.0,1 bed,2 baths,926.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Off Plan,Q4 2027,Parkside Boulevard by Tabeer,1.0,2.0,Q4,2027
599999.0,1 bed,1 bath,862.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Ready,Q4 2027,Parkside Boulevard by Tabeer,1.0,1.0,Q4,2027
3500000.0,3 beds,3 baths,2556.0,UAE,Dubai,Reem,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Joy,3.0,3.0,Q3,2027
3400000.0,3 beds,3 baths,2556.0,UAE,Dubai,Reem,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Joy,3.0,3.0,Q3,2027
3500000.0,3 beds,4 baths,1564.0,UAE,Dubai,Arabian Ranches 3,Townhouse,Sale,Unfurnished,Ready,Q3 2027,Ruba,3.0,4.0,Q3,2027
500000.0,Studio,1 bath,348.0,UAE,Dubai,Dubai Investment Park (DIP),Apartment,Sale,Unfurnished,Off Plan,Q2 2026,Verdana Residence 2,0.0,1.0,Q2,2026
4950000.0,2 beds,3 baths,1231.0,UAE,Dubai,Dubai Harbour,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,DAMAC Bay 2 by Cavalli,2.0,3.0,Q2,2026
695000.0,1 bed,2 baths,603.0,UAE,Dubai,Dubai Land Residence Complex,Apartment,Sale,Unfurnished,Off Plan,Q3 2026,AG Square,1.0,2.0,Q3,2026
1899999.0,2 beds,3 baths,1539.0,UAE,Dubai,Arjan,Apartment,Sale,Unfurnished,Ready,Q3 2026,Welcome Residency,2.0,3.0,Q3,2026
1149999.0,1 bed,2 baths,785.0,UAE,Dubai,Dubai South,Apartment,Sale,Unfurnished,Off Plan,Q2 2026,Azizi Venice 14,1.0,2.0,Q2,2026
3649999.0,4 beds,5 baths,2219.0,UAE,Dubai,The Valley by Emaar,Villa,Sale,Unfurnished,Ready,Q2 2026,Nara,4.0,5.0,Q2,2026
3200000.0,5 beds,4 baths,2356.0,UAE,Dubai,DAMAC Lagoons,Townhouse,Sale,Unfurnished,Off Plan,Q3 2025,Nice,5.0,4.0,Q3,2025
6199999.0,6 beds,5 baths,4572.0,UAE,Dubai,DAMAC Lagoons,Villa,Sale,Unfurnished,Off Plan,Q3 2025,Venice,6.0,5.0,Q3,2025
3100000.0,3 beds,4 baths,1771.0,UAE,Dubai,Dubailand,Townhouse,Sale,Unfurnished,Ready,Q3 2025,Venice,3.0,4.0,Q3,2025
20000000.0,4 beds,5 baths,5062.0,UAE,Dubai,Dubai Internet City,Apartment,Sale,Unfurnished,Off Plan,Q3 2025,Venice,4.0,5.0,Q3,2025
2588800.0,2 beds,2 baths,1377.0,UAE,Dubai,Expo City,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Sidr Residences,2.0,2.0,Q1,2028
2621336.0,2 beds,3 baths,1557.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Sidr Residences,2.0,3.0,Q1,2028
12625000.0,4 beds,4 baths,2661.0,UAE,Dubai,Umm Suqeim,Apartment,Sale,Unfurnished,Ready,Q1 2028,Madinat Jumeirah Living,4.0,4.0,Q1,2028
1468144.0,1 bed,2 baths,699.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Madinat Jumeirah Living,1.0,2.0,Q1,2028
4432430.0,3 beds,5 baths,2715.0,UAE,Dubai,Business Bay,Apartment,Sale,Unfurnished,Off Plan,Q1 2028,Madinat Jumeirah Living,3.0,5.0,Q1,2028
3000000.0,3 beds,3 baths,2994.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2028,Madinat Jumeirah Living,3.0,3.0,Q1,2028
1550000.0,2 beds,2 baths,984.0,UAE,Dubai,Jumeirah Village Circle (JVC),Apartment,Sale,Unfurnished,Ready,Q1 2028,Madinat Jumeirah Living,2.0,2.0,Q1,2028
3762000.0,3 beds,3 baths,1492.0,UAE,Dubai,Jumeirah Lake Towers (JLT),Apartment,Sale,Unfurnished,Off Plan,Q3 2027,Madinat Jumeirah Living,3.0,3.0,Q3,2027
